Region_id,Region_type,City_Name,State_abrv,Neighborhood,County
50755,city,Arendtsville, PA, Gettysburg, Adams County
50754,city,Aredale, IA, Butler County,
50749,city,Arcadia, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County
50748,city,Arbovale, WV, Pocahontas County,
50746,city,Arapahoe, WY, Riverton, Fremont County
50744,city,Aquilla, TX, Hill County,
50742,city,Apple Valley, CA, Riverside-San Bernardino-Ontario, San Bernardino County
50741,city,Apopka, FL, Orlando-Kissimmee-Sanford, Orange County
50740,city,Antoine, AR, Pike County,
5074,city,Hartland, MN, Albert Lea, Freeborn County
50739,city,Antelope, OR, The Dalles, Wasco County
50738,city,Anselmo, NE, Custer County,
50737,city,Anoka, MN, Minneapolis-St. Paul-Bloomington, Anoka County
50736,city,Annapolis Junction, MD, Baltimore-Columbia-Towson, Howard County
50735,city,Angus, MN, Grand Forks, Polk County
50731,city,Andrews, SC, Georgetown, Georgetown County
50728,city,Anderson, MO, Fayetteville-Springdale-Rogers, McDonald County
50725,city,Andale, KS, Wichita, Sedgwick County
50721,city,Amherst, MA, Springfield, Hampshire County
50720,city,Americus, GA, Sumter County,
5072,city,Hartford, KS, Emporia, Lyon County
50719,city,Amelia, OH, Cincinnati, Clermont County
50718,city,Amboy, IL, Dixon, Lee County
50716,city,Ambler, PA, Philadelphia-Camden-Wilmington, Montgomery County
50713,city,Alvada, OH, Tiffin, Seneca County
50712,city,Alva, OK, Woods County,
50710,city,Alva, FL, Cape Coral-Fort Myers, Lee County
5071,city,Hartford, CT, Hartford-West Hartford-East Hartford, Hartford County
50705,city,Altmar, NY, Syracuse, Oswego County
50704,city,Altamonte Springs, FL, Orlando-Kissimmee-Sanford, Seminole County
50696,city,Alpine, UT, Provo-Orem, Utah County
50695,city,Alpine, TX, Brewster County,
50692,city,Almo, KY, Murray, Calloway County
50691,city,Alma Center, WI, Jackson County,
50690,city,Allport, AR, Little Rock-North Little Rock-Conway, Lonoke County
50689,city,Allouez, WI, Green Bay, Brown County
50687,city,Alleyton, TX, Colorado County,
50681,city,Allen, OK, Ada, Pontotoc County
5068,city,Harrisburg, SD, Sioux Falls, Lincoln County
50677,city,Alhambra, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County
50676,city,Alfordsville, IN, Washington, Daviess County
50675,city,Alexandria, NE, Thayer County,
50672,city,Alexander City, AL, Tallapoosa County,
50671,city,Aledo, IL, Davenport-Moline-Rock Island, Mercer County
50670,city,Alderson, WV, Greenbrier County,
50666,city,Alburtis, PA, Allentown-Bethlehem-Easton, Lehigh County
50664,city,Albion, ID, Burley, Cassia County
50663,city,Albion, IA, Marshalltown, Marshall County
50661,city,Albany, LA, Baton Rouge, Livingston Parish
5066,city,Harris, IA, Osceola County,
50659,city,Akron, IN, Fulton County,
50651,city,Admire, KS, Emporia, Lyon County
50650,city,Adelphi, MD, Washington-Arlington-Alexandria, Prince Georges County
5065,city,Town Of Harpersfield, NY, Delaware County,
50649,city,Addison, TX, Dallas-Fort Worth-Arlington, Dallas County
50646,city,Adamsville, OH, Zanesville, Muskingum County
50645,city,Adamsburg, PA, Pittsburgh, Westmoreland County
50637,city,Abingdon, VA, Kingsport-Bristol-Bristol, Washington County
50636,city,Abernathy, TX, Plainview, Hale County
50635,city,Aberdeen, SD, Brown County,
50632,city,Abbeville, GA, Wilcox County,
50631,city,Aaronsburg, PA, State College, Centre County
50629,city,Emory, TX, Rains County,
50626,city,Hilbert, WI, Appleton, Calumet County
50625,city,Edge Hill, GA, Glascock County,
5062,city,Hardwick, MN, Rock County,
50619,city,Bellwood, NE, Butler County,
50618,city,Alden, MI, Antrim County,
50616,city,Coachella, CA, Riverside-San Bernardino-Ontario, Riverside County
50615,city,Clarington, OH, Monroe County,
50614,city,Chuckey, TN, Greeneville, Greene County
50613,city,Chouteau, OK, Mayes County,
50611,city,Delta, PA, York-Hanover, York County
50610,city,Chappells, SC, Newberry, Newberry County
50604,city,Canute, OK, Washita County,
50600,city,Yarnell, AZ, Prescott, Yavapai County
50596,city,Winona, TX, Tyler, Smith County
50589,city,Webb, IA, Spencer, Clay County
50587,city,Waterville, OH, Toledo, Lucas County
50586,city,Waterford, VA, Washington-Arlington-Alexandria, Loudoun County
50585,city,Spring City, UT, Sanpete County,
50583,city,West Point, TX, Fayette County,
50582,city,Tylerton, MD, Salisbury, Somerset County
50580,city,Somes Bar, CA, Siskiyou County,
5058,city,Hansen, ID, Twin Falls, Twin Falls County
50579,city,Rutledge, GA, Atlanta-Sandy Springs-Roswell, Morgan County
50577,city,Washburn, WI, Bayfield County,
50576,city,Waco, KY, Richmond-Berea, Madison County
50572,city,Vardaman, MS, Calhoun County,
50571,city,Vandalia, OH, Dayton, Montgomery County
50570,city,Townsend, DE, Philadelphia-Camden-Wilmington, New Castle County
5057,city,Hanover, MD, Baltimore-Columbia-Towson, Anne Arundel County
50558,city,Waimanalo, HI, Urban Honolulu, Honolulu County
50555,city,Scofield, UT, Price, Carbon County
50554,city,Savage, MN, Minneapolis-St. Paul-Bloomington, Scott County
50553,city,Windsor, CT, Hartford-West Hartford-East Hartford, Hartford County
50551,city,Willow Spring, NC, Raleigh, Wake County
50550,city,Stevinson, CA, Merced, Merced County
5055,city,Hanna City, IL, Peoria, Peoria County
50547,city,Wheat Ridge, CO, Denver-Aurora-Lakewood, Jefferson County
50545,city,Okeene, OK, Blaine County,
50544,city,Pontotoc, TX, Mason County,
50543,city,Loch Sheldrake, NY, Sullivan County,
50542,city,Littlestown, PA, Gettysburg, Adams County
50540,city,Midlothian, IL, Chicago-Naperville-Elgin, Cook County
50539,city,Middleton, ID, Boise City, Canyon County
50535,city,Metamora, IN, Franklin County,
50533,city,North Freedom, WI, Baraboo, Sauk County
50531,city,Nobleboro, ME, Lincoln County,
5053,city,Hamshire, TX, Beaumont-Port Arthur, Jefferson County
50526,city,Partridge, KS, Hutchinson, Reno County
50525,city,Nazareth, TX, Castro County,
50522,city,Oriskany Falls, NY, Utica-Rome, Oneida County
50520,city,Prospect, VA, Prince Edward County,
5052,city,Hampton, VA, Virginia Beach-Norfolk-Newport News, Hampton City
50519,city,Kanab, UT, Kane County,
50517,city,Flournoy, CA, Red Bluff, Tehama County
50516,city,Jefferson, SC, Chesterfield County,
50513,city,Gretna, NE, Omaha-Council Bluffs, Sarpy County
5051,city,Hampton, GA, Atlanta-Sandy Springs-Roswell, Henry County
50509,city,Ignacio, CO, Durango, La Plata County
50508,city,Huntington, VT, Burlington-South Burlington, Chittenden County
50507,city,Hubert, NC, Jacksonville, Onslow County
50506,city,Hot Springs, VA, Bath County,
50505,city,Hodgdon, ME, Aroostook County,
50503,city,Harrietta, MI, Cadillac, Wexford County
50502,city,Harbeson, DE, Salisbury, Sussex County
50501,city,Groveland, CA, Sonora, Tuolumne County
50497,city,Poplarville, MS, Picayune, Pearl River County
50496,city,Polebridge, MT, Kalispell, Flathead County
50493,city,Pickering, MO, Maryville, Nodaway County
50492,city,Fox Lake Hills, IL, Chicago-Naperville-Elgin, Lake County
50490,city,Pine Apple, AL, Wilcox County,
50489,city,Rising City, NE, Butler County,
50482,city,Glynn, LA, Baton Rouge, Pointe Coupee Parish
50480,city,Freeburg, PA, Selinsgrove, Snyder County
5048,city,Hamilton, MI, Holland, Allegan County
50479,city,Philadelphia, TN, Knoxville, Loudon County
50478,city,Pescadero, CA, San Francisco-Oakland-Hayward, San Mateo County
50476,city,Perkinston, MS, Stone County,
50474,city,Pana, IL, Taylorville, Christian County
50473,city,Palmetto, LA, Opelousas, Saint Landry Parish
5047,city,Hamilton, KS, Greenwood County,
50466,city,Grubbs, AR, Jackson County,
50465,city,Imnaha, OR, Wallowa County,
50463,city,Gonvick, MN, Clearwater County,
50460,city,Energy, IL, Carbondale-Marion, Williamson County
5046,city,Hamersville, OH, Cincinnati, Brown County
50457,city,Drumright, OK, Tulsa, Creek County
50455,city,Otho, IA, Fort Dodge, Webster County
50454,city,Oswego, KS, Parsons, Labette County
50453,city,Orosi, CA, Visalia-Porterville, Tulare County
50452,city,Oneida, WI, Appleton, Outagamie County
50451,city,Olmitz, KS, Great Bend, Barton County
50450,city,Olive Branch, MS, Memphis, DeSoto County
5045,city,Hamer, SC, Dillon County,
50449,city,Oak Grove, TX, Dallas-Fort Worth-Arlington, Kaufman County
50447,city,Edison, GA, Calhoun County,
50446,city,Ebensburg, PA, Johnstown, Cambria County
50445,city,Koshkonong, MO, Oregon County,
50444,city,Kohler, WI, Sheboygan, Sheboygan County
50442,city,El Reno, OK, Oklahoma City, Canadian County
5044,city,Hamden, OH, Vinton County,
50439,city,Edgartown, MA, Vineyard Haven, Dukes County
50435,city,Corrales, NM, Albuquerque, Sandoval County
50433,city,Congress, AZ, Prescott, Yavapai County
50431,city,North Yarmouth, ME, Portland-South Portland, Cumberland County
5043,city,Hamden, CT, New Haven-Milford, New Haven County
50428,city,North, VA, Virginia Beach-Norfolk-Newport News, Gloucester County
50419,city,Cushing, IA, Ida County,
50414,city,Cary, IL, Chicago-Naperville-Elgin, McHenry County
50413,city,Natural Dam, AR, Fort Smith, Crawford County
50411,city,Murtaugh, ID, Twin Falls, Twin Falls County
50410,city,Delaplaine, AR, Paragould, Greene County
5041,city,Hamburg, MI, Detroit-Warren-Dearborn, Livingston County
50409,city,Dawson, MN, Lac Qui Parle County,
50407,city,Dansville, MI, Lansing-East Lansing, Ingham County
50401,city,Council, NC, Bladen County,
50400,city,Woodford, VT, Bennington, Bennington County
5040,city,Hamburg, AR, Ashley County,
50399,city,Wesley, IA, Kossuth County,
50397,city,Bloomfield, MO, Stoddard County,
50394,city,Bethany, IL, Moultrie County,
50392,city,Mont Belvieu, TX, Houston-The Woodlands-Sugar Land, Chambers County
50390,city,Mocksville, NC, Winston-Salem, Davie County
50389,city,Corning, OH, Columbus, Perry County
50388,city,Cordele, GA, Crisp County,
50387,city,Collins, MO, Saint Clair County,
50386,city,Clyde, OH, Fremont, Sandusky County
50384,city,Clifford, IN, Columbus, Bartholomew County
50382,city,Bayport, MN, Minneapolis-St. Paul-Bloomington, Washington County
50377,city,Andrews, TX, Andrews County,
50376,city,Alice, ND, Fargo, Cass County
50374,city,Maribel, WI, Manitowoc, Manitowoc County
50372,city,Clayton, IA, Clayton County,
50366,city,Stockett, MT, Great Falls, Cascade County
50362,city,Valhalla, NY, New York-Newark-Jersey City, Westchester County
5036,city,Hallsville, MO, Columbia, Boone County
50357,city,Luther, MI, Lake County,
50354,city,Cartersville, VA, Cumberland County,
50352,city,Canby, CA, Modoc County,
50350,city,Camino, CA, Sacramento--Roseville--Arden-Arcade, El Dorado County
50349,city,Camden Point, MO, Kansas City, Platte County
50346,city,Buxton, ME, Portland-South Portland, York County
50344,city,Sidney, TX, Comanche County,
50342,city,Sheridan, AR, Little Rock-North Little Rock-Conway, Grant County
5034,city,Hallie, KY, Letcher County,
50339,city,Sea Isle City, NJ, Ocean City, Cape May County
50338,city,Sciota, IL, Macomb, McDonough County
50337,city,Saint Edward, NE, Boone County,
50335,city,Saddlebrooke, MO, Springfield, Christian County
50334,city,Tecumseh, KS, Topeka, Shawnee County
50333,city,Talala, OK, Tulsa, Rogers County
50331,city,Sterling Township, PA, Wayne County,
50330,city,Little Plymouth, VA, King and Queen County,
5033,city,Hallandale, FL, Miami-Fort Lauderdale-West Palm Beach, Broward County
50328,city,Buffalo Creek, CO, Denver-Aurora-Lakewood, Jefferson County
50327,city,Brunswick, OH, Cleveland-Elyria, Medina County
50323,city,Boone, IA, Boone County,
50321,city,Red Level, AL, Covington County,
5032,city,Hall, MT, Granite County,
50319,city,Ravenden Springs, AR, Randolph County,
50318,city,Randlett, OK, Lawton, Cotton County
50316,city,Silver Grove, KY, Cincinnati, Campbell County
50315,city,Silver City, NV, Fernley, Lyon County
50313,city,Schlater, MS, Greenwood, Leflore County
50312,city,Lamona, WA, Lincoln County,
50311,city,Lake Village, IN, Chicago-Naperville-Elgin, Newton County
5031,city,Haleburg, AL, Dothan, Henry County
50308,city,Kyburz, CA, Sacramento--Roseville--Arden-Arcade, El Dorado County
50307,city,Kirvin, TX, Freestone County,
50306,city,Bondville, IL, Champaign-Urbana, Champaign County
50305,city,Bonanza, AR, Fort Smith, Sebastian County
50300,city,Bethel, MN, Minneapolis-St. Paul-Bloomington, Anoka County
5030,city,Hagerman, NM, Roswell, Chaves County
50298,city,Benton, ME, Augusta-Waterville, Kennebec County
50297,city,Poquoson, VA, Virginia Beach-Norfolk-Newport News, Poquoson City
50296,city,Plainview, NE, Norfolk, Pierce County
50295,city,Petrolia, CA, Eureka-Arcata-Fortuna, Humboldt County
50293,city,Pequot Lakes, MN, Brainerd, Crow Wing County
5029,city,Haddam, CT, Hartford-West Hartford-East Hartford, Middlesex County
50288,city,Tupelo, AR, Jackson County,
50286,city,Troy, NH, Keene, Cheshire County
50285,city,Trivoli, IL, Peoria, Peoria County
50284,city,Toledo, OR, Newport, Lincoln County
50281,city,The Rock, GA, Thomaston, Upson County
50280,city,Kenton, TN, Gibson County,
50278,city,Kaiser, MO, Miller County,
50273,city,Jackman, ME, Somerset County,
50270,city,Bayside, WI, Milwaukee-Waukesha-West Allis, Milwaukee County
5027,city,Hackettstown, NJ, Allentown-Bethlehem-Easton, Warren County
50269,city,Battle Creek, IA, Ida County,
50266,city,New Martinsville, WV, Wetzel County,
50265,city,Nemaha, IA, Sac County,
50264,city,Nelson, MO, Marshall, Saline County
50263,city,Nardin, OK, Ponca City, Kay County
50262,city,Mulberry, FL, Lakeland-Winter Haven, Polk County
50261,city,Spurger, TX, Tyler County,
50253,city,Ary, KY, Perry County,
50251,city,Appleton, MN, Swift County,
50250,city,Mine Hill Township, NJ, New York-Newark-Jersey City, Morris County
50247,city,Saint Helens, OR, Portland-Vancouver-Hillsboro, Columbia County
50245,city,Hitterdal, MN, Fargo, Clay County
50243,city,Highland Haven, TX, Burnet County,
50237,city,Ames, NE, Fremont, Dodge County
50234,city,Marion Station, MD, Salisbury, Somerset County
50230,city,Linwood, MI, Bay City, Bay County
50229,city,Lincoln, AL, Talladega-Sylacauga, Talladega County
50228,city,Liberty Hill, SC, Columbia, Kershaw County
50227,city,Lewistown, MT, Fergus County,
50226,city,Lehi, UT, Provo-Orem, Utah County
50223,city,Roseland, NJ, New York-Newark-Jersey City, Essex County
50222,city,Roscoe, IL, Rockford, Winnebago County
50220,city,Rockingham, VT, Windham County,
5022,city,Guys Mills, PA, Meadville, Crawford County
50219,city,River Pines, CA, Amador County,
50218,city,Riley, IN, Terre Haute, Vigo County
50217,city,Hanna, IN, Michigan City-La Porte, La Porte County
50215,city,Hallett, OK, Tulsa, Pawnee County
50214,city,Gulliver, MI, Schoolcraft County,
50211,city,Gray, ME, Portland-South Portland, Cumberland County
50209,city,Grand Portage, MN, Cook County,
50208,city,Twilight, WV, Charleston, Boone County
50207,city,South Gastonia, NC, Charlotte-Concord-Gastonia, Gaston County
50206,city,Warsaw, MO, Benton County,
50204,city,Lake Arthur, NM, Roswell, Chaves County
50203,city,Kooskia, ID, Idaho County,
50200,city,Redgranite, WI, Waushara County,
50197,city,Racine, OH, Meigs County,
50196,city,Quogue, NY, New York-Newark-Jersey City, Suffolk County
50193,city,Goshen, AR, Fayetteville-Springdale-Rogers, Washington County
50192,city,Gordon, KY, Letcher County,
5019,city,Gurnee, IL, Chicago-Naperville-Elgin, Lake County
50188,city,Geneseo, KS, Rice County,
50187,city,Gardner, IL, Chicago-Naperville-Elgin, Grundy County
50185,city,Zanesfield, OH, Bellefontaine, Logan County
50184,city,Prairie Home, MO, Cooper County,
50182,city,Lindsey, OH, Fremont, Sandusky County
50181,city,Northport, NY, New York-Newark-Jersey City, Suffolk County
50180,city,Westville, IN, Michigan City-La Porte, La Porte County
50176,city,West Wildwood, NJ, Ocean City, Cape May County
50171,city,Upper Mahanoy Township, PA, Sunbury, Northumberland County
50168,city,Unionville, IA, Appanoose County,
50166,city,Sprague, NE, Lincoln, Lancaster County
50165,city,Spencer, OK, Oklahoma City, Oklahoma County
50164,city,Speer, IL, Peoria, Stark County
50161,city,Sparks, GA, Cook County,
50159,city,Sainte Genevieve, MO, Sainte Genevieve County,
50158,city,Saint Thomas, ND, Pembina County,
50153,city,West Pittston, PA, Scranton--Wilkes-Barre--Hazleton, Luzerne County
50150,city,Union Mills, NC, Forest City, Rutherford County
5015,city,Gulfport, IL, Burlington, Henderson County
50149,city,Union, CT, Hartford-West Hartford-East Hartford, Tolland County
50147,city,Ulmer, SC, Allendale County,
50145,city,Tyner, KY, Clay County,
50144,city,Tybee Island, GA, Savannah, Chatham County
50142,city,Spanish Fort, AL, Daphne-Fairhope-Foley, Baldwin County
50141,city,South Williamson, KY, Pike County,
5014,city,Gulf Hammock, FL, Levy County,
50136,city,Saint James, LA, New Orleans-Metairie, Saint James Parish
50130,city,West End, NY, Oneonta, Otsego County
5013,city,Gulf Breeze, FL, Pensacola-Ferry Pass-Brent, Santa Rosa County
50127,city,West Baraboo, WI, Baraboo, Sauk County
50126,city,West Alexandria, OH, Preble County,
50124,city,Tunbridge, VT, Claremont-Lebanon, Orange County
50123,city,Tunas, MO, Springfield, Dallas County
50122,city,Tullahassee, OK, Tulsa, Wagoner County
50121,city,Tulia, TX, Swisher County,
50120,city,Tularosa, NM, Alamogordo, Otero County
50119,city,South Gifford, MO, Macon County,
50118,city,South Fulton, TN, Union City, Obion County
50116,city,South Coffeyville, OK, Nowata County,
50114,city,South Bay, FL, Miami-Fort Lauderdale-West Palm Beach, Palm Beach County
50110,city,Russiaville, IN, Kokomo, Howard County
