Year-Month,Date Interest,Days On Market
2019-04-01,4/11/2019,17.0
2019-04-01,4/18/2019,17.0
2019-04-01,4/25/2019,17.0
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,4/4/2019,
,4/11/2019,
,4/18/2019,
,4/25/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
2019-05-01,5/2/2019,12.0
2019-05-01,5/9/2019,12.0
2019-05-01,5/16/2019,12.0
2019-05-01,5/23/2019,12.0
2019-05-01,5/30/2019,12.0
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,5/2/2019,
,5/9/2019,
,5/16/2019,
,5/23/2019,
,5/30/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
2019-06-01,6/6/2019,10.0
2019-06-01,6/13/2019,10.0
2019-06-01,6/20/2019,10.0
2019-06-01,6/27/2019,10.0
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,6/6/2019,
,6/13/2019,
,6/20/2019,
,6/27/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
,7/3/2019,
,7/11/2019,
,7/18/2019,
,7/25/2019,
